dates,label,Year,Month,Yearmonth
"Jun 19, 2008",1,2008,Jun,2008-06-01
"Jun 16, 2008",1,2008,Jun,2008-06-01
"Jun 16, 2008",1,2008,Jun,2008-06-01
"Jun 13, 2008",1,2008,Jun,2008-06-01
"Jun 13, 2008",1,2008,Jun,2008-06-01
"Jun 1, 2008",1,2008,Jun,2008-06-01
"Jun 11, 2008",1,2008,Jun,2008-06-01
"Jun 15, 2008",1,2008,Jun,2008-06-01
"Jun 12, 2008",1,2008,Jun,2008-06-01
"Jun 12, 2008",1,2008,Jun,2008-06-01
"Jun 12, 2008",1,2008,Jun,2008-06-01
"Jun 14, 2008",1,2008,Jun,2008-06-01
"Jun 18, 2008",1,2008,Jun,2008-06-01
"Jun 11, 2008",1,2008,Jun,2008-06-01
"Jun 11, 2008",1,2008,Jun,2008-06-01
"Jun 11, 2008",1,2008,Jun,2008-06-01
"Jun 11, 2008",0,2008,Jun,2008-06-01
"Jun 12, 2008",1,2008,Jun,2008-06-01
"Jun 13, 2008",1,2008,Jun,2008-06-01
"Jun 17, 2008",0,2008,Jun,2008-06-01
"Jun 26, 2008",1,2008,Jun,2008-06-01
"Jun 12, 2008",1,2008,Jun,2008-06-01
"Jun 12, 2008",1,2008,Jun,2008-06-01
"Jun 12, 2008",1,2008,Jun,2008-06-01
"Jun 11, 2008",1,2008,Jun,2008-06-01
"Jun 11, 2008",1,2008,Jun,2008-06-01
"Jun 12, 2008",1,2008,Jun,2008-06-01
"Jun 11, 2008",1,2008,Jun,2008-06-01
"Jun 11, 2008",1,2008,Jun,2008-06-01
"Jun 11, 2008",1,2008,Jun,2008-06-01
"Jun 11, 2008",1,2008,Jun,2008-06-01
"Jun 11, 2008",1,2008,Jun,2008-06-01
"Jun 12, 2008",1,2008,Jun,2008-06-01
"Jun 12, 2008",1,2008,Jun,2008-06-01
"Jun 17, 2008",1,2008,Jun,2008-06-01
"Jun 11, 2008",1,2008,Jun,2008-06-01
"Jun 18, 2008",1,2008,Jun,2008-06-01
"Jun 11, 2008",1,2008,Jun,2008-06-01
"Jun 19, 2008",0,2008,Jun,2008-06-01
"Jun 14, 2008",1,2008,Jun,2008-06-01
"Jun 16, 2008",1,2008,Jun,2008-06-01
"Jun 13, 2008",1,2008,Jun,2008-06-01
"Jun 18, 2008",1,2008,Jun,2008-06-01
"Jun 18, 2008",0,2008,Jun,2008-06-01
"Jun 16, 2008",1,2008,Jun,2008-06-01
"Jun 20, 2008",1,2008,Jun,2008-06-01
"Jun 20, 2008",0,2008,Jun,2008-06-01
"Jun 1, 2008",1,2008,Jun,2008-06-01
"Jun 12, 2008",1,2008,Jun,2008-06-01
"Jun 19, 2008",1,2008,Jun,2008-06-01
"Jun 18, 2008",1,2008,Jun,2008-06-01
"Jun 18, 2008",1,2008,Jun,2008-06-01
"Jun 18, 2008",1,2008,Jun,2008-06-01
"Jun 1, 2008",1,2008,Jun,2008-06-01
"May 30, 2008",1,2008,May,2008-05-01
"Jun 17, 2008",1,2008,Jun,2008-06-01
"Jun 1, 2008",1,2008,Jun,2008-06-01
"Jun 11, 2008",0,2008,Jun,2008-06-01
"Jun 11, 2008",1,2008,Jun,2008-06-01
"May 21, 2008",1,2008,May,2008-05-01
"Jun 11, 2008",1,2008,Jun,2008-06-01
"Jun 12, 2008",0,2008,Jun,2008-06-01
"Jun 14, 2008",1,2008,Jun,2008-06-01
"May 30, 2008",1,2008,May,2008-05-01
"Jun 11, 2008",1,2008,Jun,2008-06-01
"Jun 11, 2008",1,2008,Jun,2008-06-01
"Jun 11, 2008",1,2008,Jun,2008-06-01
"Jun 13, 2008",1,2008,Jun,2008-06-01
"May 30, 2008",1,2008,May,2008-05-01
"May 30, 2008",1,2008,May,2008-05-01
"May 29, 2008",1,2008,May,2008-05-01
"Jun 12, 2008",1,2008,Jun,2008-06-01
"Jun 12, 2008",1,2008,Jun,2008-06-01
"Jun 12, 2008",1,2008,Jun,2008-06-01
"May 24, 2008",1,2008,May,2008-05-01
"May 28, 2008",1,2008,May,2008-05-01
"Jun 11, 2008",0,2008,Jun,2008-06-01
"May 28, 2008",1,2008,May,2008-05-01
"May 21, 2008",1,2008,May,2008-05-01
"Jun 20, 2008",0,2008,Jun,2008-06-01
"Jun 17, 2008",0,2008,Jun,2008-06-01
"Jun 14, 2008",0,2008,Jun,2008-06-01
"Jun 18, 2008",0,2008,Jun,2008-06-01
"May 21, 2008",1,2008,May,2008-05-01
"May 21, 2008",1,2008,May,2008-05-01
"May 21, 2008",1,2008,May,2008-05-01
"May 21, 2008",1,2008,May,2008-05-01
"May 21, 2008",1,2008,May,2008-05-01
"Jun 1, 2008",1,2008,Jun,2008-06-01
"Jun 19, 2008",0,2008,Jun,2008-06-01
"May 17, 2008",1,2008,May,2008-05-01
"May 15, 2008",1,2008,May,2008-05-01
"May 15, 2008",1,2008,May,2008-05-01
"May 14, 2008",1,2008,May,2008-05-01
"May 15, 2008",1,2008,May,2008-05-01
"May 30, 2008",0,2008,May,2008-05-01
"May 15, 2008",1,2008,May,2008-05-01
"Jun 11, 2008",0,2008,Jun,2008-06-01
"Jun 11, 2008",0,2008,Jun,2008-06-01
"May 22, 2008",0,2008,May,2008-05-01
"May 8, 2008",1,2008,May,2008-05-01
"May 8, 2008",1,2008,May,2008-05-01
"May 22, 2008",0,2008,May,2008-05-01
"May 8, 2008",1,2008,May,2008-05-01
"May 7, 2008",1,2008,May,2008-05-01
"May 8, 2008",1,2008,May,2008-05-01
"Apr 20, 2008",1,2008,Apr,2008-04-01
"Jun 5, 2008",0,2008,Jun,2008-06-01
"May 5, 2008",1,2008,May,2008-05-01
"Apr 30, 2008",1,2008,Apr,2008-04-01
"Apr 20, 2008",1,2008,Apr,2008-04-01
"May 5, 2008",1,2008,May,2008-05-01
"Jun 2, 2008",0,2008,Jun,2008-06-01
"May 1, 2008",1,2008,May,2008-05-01
"May 2, 2008",1,2008,May,2008-05-01
"Apr 24, 2008",1,2008,Apr,2008-04-01
"Apr 25, 2008",1,2008,Apr,2008-04-01
"Apr 25, 2008",1,2008,Apr,2008-04-01
"Apr 29, 2008",1,2008,Apr,2008-04-01
"Apr 20, 2008",1,2008,Apr,2008-04-01
"May 1, 2008",1,2008,May,2008-05-01
"Apr 25, 2008",1,2008,Apr,2008-04-01
"Apr 21, 2008",1,2008,Apr,2008-04-01
"Apr 21, 2008",1,2008,Apr,2008-04-01
"Apr 22, 2008",1,2008,Apr,2008-04-01
"Apr 23, 2008",1,2008,Apr,2008-04-01
"Apr 20, 2008",1,2008,Apr,2008-04-01
"Apr 20, 2008",1,2008,Apr,2008-04-01
"Apr 21, 2008",1,2008,Apr,2008-04-01
"May 22, 2008",0,2008,May,2008-05-01
"Apr 22, 2008",1,2008,Apr,2008-04-01
"May 3, 2008",0,2008,May,2008-05-01
"May 1, 2008",1,2008,May,2008-05-01
"Apr 20, 2008",1,2008,Apr,2008-04-01
"Apr 20, 2008",0,2008,Apr,2008-04-01
"Apr 21, 2008",1,2008,Apr,2008-04-01
"Feb 15, 2008",1,2008,Feb,2008-02-01
"Feb 14, 2008",1,2008,Feb,2008-02-01
"Jan 31, 2008",1,2008,Jan,2008-01-01
"Dec 6, 2018",1,2018,Dec,2018-12-01
"Dec 10, 2018",1,2018,Dec,2018-12-01
"Dec 9, 2018",1,2018,Dec,2018-12-01
"Dec 8, 2018",1,2018,Dec,2018-12-01
"Dec 8, 2018",1,2018,Dec,2018-12-01
"Dec 7, 2018",1,2018,Dec,2018-12-01
"Dec 6, 2018",1,2018,Dec,2018-12-01
"Dec 6, 2018",1,2018,Dec,2018-12-01
"Dec 6, 2018",1,2018,Dec,2018-12-01
"Dec 2, 2018",1,2018,Dec,2018-12-01
"Dec 1, 2018",1,2018,Dec,2018-12-01
"Nov 30, 2018",1,2018,Nov,2018-11-01
"Nov 29, 2018",1,2018,Nov,2018-11-01
"Nov 29, 2018",1,2018,Nov,2018-11-01
"Nov 27, 2018",1,2018,Nov,2018-11-01
"Nov 27, 2018",1,2018,Nov,2018-11-01
"Nov 28, 2018",1,2018,Nov,2018-11-01
"Nov 25, 2018",1,2018,Nov,2018-11-01
"Dec 7, 2018",1,2018,Dec,2018-12-01
"Nov 22, 2018",1,2018,Nov,2018-11-01
"Nov 22, 2018",1,2018,Nov,2018-11-01
"Nov 22, 2018",1,2018,Nov,2018-11-01
"Nov 20, 2018",1,2018,Nov,2018-11-01
"Nov 19, 2018",1,2018,Nov,2018-11-01
"Nov 19, 2018",1,2018,Nov,2018-11-01
"Nov 19, 2018",1,2018,Nov,2018-11-01
"Nov 18, 2018",1,2018,Nov,2018-11-01
"Nov 17, 2018",1,2018,Nov,2018-11-01
"Nov 17, 2018",1,2018,Nov,2018-11-01
"Nov 30, 2018",0,2018,Nov,2018-11-01
"Nov 14, 2018",1,2018,Nov,2018-11-01
"Nov 13, 2018",1,2018,Nov,2018-11-01
"Nov 11, 2018",1,2018,Nov,2018-11-01
"Nov 11, 2018",1,2018,Nov,2018-11-01
"Nov 23, 2018",1,2018,Nov,2018-11-01
"Nov 7, 2018",1,2018,Nov,2018-11-01
"Nov 7, 2018",1,2018,Nov,2018-11-01
"Nov 5, 2018",1,2018,Nov,2018-11-01
"Nov 5, 2018",1,2018,Nov,2018-11-01
"Nov 4, 2018",1,2018,Nov,2018-11-01
"Nov 4, 2018",1,2018,Nov,2018-11-01
"Nov 4, 2018",1,2018,Nov,2018-11-01
"Nov 4, 2018",1,2018,Nov,2018-11-01
"Nov 16, 2018",0,2018,Nov,2018-11-01
"Oct 31, 2018",1,2018,Oct,2018-10-01
"Nov 1, 2018",1,2018,Nov,2018-11-01
"Nov 1, 2018",1,2018,Nov,2018-11-01
"Oct 30, 2018",1,2018,Oct,2018-10-01
"Oct 31, 2018",1,2018,Oct,2018-10-01
"Oct 29, 2018",1,2018,Oct,2018-10-01
"Oct 29, 2018",1,2018,Oct,2018-10-01
"Oct 29, 2018",1,2018,Oct,2018-10-01
"Nov 9, 2018",1,2018,Nov,2018-11-01
"Oct 23, 2018",1,2018,Oct,2018-10-01
"Oct 20, 2018",1,2018,Oct,2018-10-01
"Oct 22, 2018",1,2018,Oct,2018-10-01
"Oct 22, 2018",1,2018,Oct,2018-10-01
"Oct 22, 2018",1,2018,Oct,2018-10-01
"Oct 17, 2018",1,2018,Oct,2018-10-01
"Oct 22, 2018",1,2018,Oct,2018-10-01
"Oct 21, 2018",1,2018,Oct,2018-10-01
"Nov 2, 2018",1,2018,Nov,2018-11-01
"Oct 21, 2018",1,2018,Oct,2018-10-01
"Nov 3, 2018",1,2018,Nov,2018-11-01
"Nov 23, 2018",0,2018,Nov,2018-11-01
"Oct 18, 2018",1,2018,Oct,2018-10-01
"Oct 18, 2018",1,2018,Oct,2018-10-01
"Oct 19, 2018",1,2018,Oct,2018-10-01
"Nov 1, 2018",1,2018,Nov,2018-11-01
"Oct 16, 2018",1,2018,Oct,2018-10-01
"Oct 16, 2018",1,2018,Oct,2018-10-01
"Oct 16, 2018",1,2018,Oct,2018-10-01
"Oct 15, 2018",1,2018,Oct,2018-10-01
"Oct 13, 2018",1,2018,Oct,2018-10-01
"Oct 27, 2018",1,2018,Oct,2018-10-01
"Oct 11, 2018",1,2018,Oct,2018-10-01
"Nov 16, 2018",0,2018,Nov,2018-11-01
"Oct 11, 2018",1,2018,Oct,2018-10-01
"Oct 10, 2018",1,2018,Oct,2018-10-01
"Oct 11, 2018",1,2018,Oct,2018-10-01
"Oct 11, 2018",1,2018,Oct,2018-10-01
"Oct 9, 2018",1,2018,Oct,2018-10-01
"Oct 23, 2018",1,2018,Oct,2018-10-01
"Oct 23, 2018",1,2018,Oct,2018-10-01
"Oct 8, 2018",1,2018,Oct,2018-10-01
"Oct 8, 2018",1,2018,Oct,2018-10-01
"Oct 9, 2018",1,2018,Oct,2018-10-01
"Oct 8, 2018",1,2018,Oct,2018-10-01
"Oct 9, 2018",1,2018,Oct,2018-10-01
"Oct 8, 2018",1,2018,Oct,2018-10-01
"Oct 7, 2018",1,2018,Oct,2018-10-01
"Oct 6, 2018",1,2018,Oct,2018-10-01
"Oct 7, 2018",1,2018,Oct,2018-10-01
"Oct 5, 2018",1,2018,Oct,2018-10-01
"Oct 19, 2018",0,2018,Oct,2018-10-01
"Oct 6, 2018",1,2018,Oct,2018-10-01
"Oct 4, 2018",1,2018,Oct,2018-10-01
"Oct 5, 2018",1,2018,Oct,2018-10-01
"Oct 3, 2018",1,2018,Oct,2018-10-01
"Oct 4, 2018",1,2018,Oct,2018-10-01
"Oct 3, 2018",1,2018,Oct,2018-10-01
"Oct 3, 2018",1,2018,Oct,2018-10-01
"Sep 30, 2018",1,2018,Sep,2018-09-01
"Oct 14, 2018",1,2018,Oct,2018-10-01
"Sep 29, 2018",1,2018,Sep,2018-09-01
"Sep 29, 2018",1,2018,Sep,2018-09-01
"Sep 22, 2018",1,2018,Sep,2018-09-01
"Sep 27, 2018",1,2018,Sep,2018-09-01
"Oct 10, 2018",0,2018,Oct,2018-10-01
"Oct 30, 2018",0,2018,Oct,2018-10-01
"Sep 21, 2018",1,2018,Sep,2018-09-01
"Sep 24, 2018",1,2018,Sep,2018-09-01
"Sep 24, 2018",1,2018,Sep,2018-09-01
"Sep 25, 2018",1,2018,Sep,2018-09-01
"Sep 23, 2018",1,2018,Sep,2018-09-01
"Sep 24, 2018",1,2018,Sep,2018-09-01
"Sep 24, 2018",1,2018,Sep,2018-09-01
"Oct 8, 2018",1,2018,Oct,2018-10-01
"Sep 23, 2018",1,2018,Sep,2018-09-01
"Sep 18, 2018",1,2018,Sep,2018-09-01
"Sep 22, 2018",1,2018,Sep,2018-09-01
"Sep 22, 2018",1,2018,Sep,2018-09-01
"Sep 22, 2018",1,2018,Sep,2018-09-01
"Sep 21, 2018",1,2018,Sep,2018-09-01
"Sep 21, 2018",1,2018,Sep,2018-09-01
"Sep 20, 2018",1,2018,Sep,2018-09-01
"Sep 20, 2018",1,2018,Sep,2018-09-01
"Sep 19, 2018",1,2018,Sep,2018-09-01
"Oct 3, 2018",1,2018,Oct,2018-10-01
"Sep 17, 2018",1,2018,Sep,2018-09-01
"Sep 30, 2018",1,2018,Sep,2018-09-01
"Sep 29, 2018",0,2018,Sep,2018-09-01
"Sep 14, 2018",1,2018,Sep,2018-09-01
"Sep 25, 2018",1,2018,Sep,2018-09-01
"Sep 11, 2018",1,2018,Sep,2018-09-01
"Sep 10, 2018",1,2018,Sep,2018-09-01
"Sep 10, 2018",1,2018,Sep,2018-09-01
"Sep 11, 2018",1,2018,Sep,2018-09-01
"Sep 10, 2018",1,2018,Sep,2018-09-01
"Sep 10, 2018",1,2018,Sep,2018-09-01
"Sep 6, 2018",1,2018,Sep,2018-09-01
"Sep 18, 2018",1,2018,Sep,2018-09-01
"Sep 21, 2018",1,2018,Sep,2018-09-01
"Sep 4, 2018",1,2018,Sep,2018-09-01
"Sep 5, 2018",1,2018,Sep,2018-09-01
"Sep 3, 2018",1,2018,Sep,2018-09-01
"Oct 9, 2018",0,2018,Oct,2018-10-01
"Aug 31, 2018",1,2018,Aug,2018-08-01
"Aug 28, 2018",1,2018,Aug,2018-08-01
"Oct 3, 2018",0,2018,Oct,2018-10-01
"Aug 28, 2018",1,2018,Aug,2018-08-01
"Aug 29, 2018",1,2018,Aug,2018-08-01
"Aug 27, 2018",1,2018,Aug,2018-08-01
"Aug 27, 2018",1,2018,Aug,2018-08-01
"Aug 27, 2018",1,2018,Aug,2018-08-01
"Aug 28, 2018",1,2018,Aug,2018-08-01
"Aug 26, 2018",1,2018,Aug,2018-08-01
"Sep 10, 2018",1,2018,Sep,2018-09-01
"Aug 25, 2018",1,2018,Aug,2018-08-01
"Sep 7, 2018",1,2018,Sep,2018-09-01
"Sep 7, 2018",1,2018,Sep,2018-09-01
"Aug 23, 2018",1,2018,Aug,2018-08-01
"Aug 24, 2018",1,2018,Aug,2018-08-01
"Aug 22, 2018",1,2018,Aug,2018-08-01
"Aug 23, 2018",1,2018,Aug,2018-08-01
"Aug 21, 2018",1,2018,Aug,2018-08-01
"Aug 20, 2018",1,2018,Aug,2018-08-01
"Aug 16, 2018",1,2018,Aug,2018-08-01
"Aug 19, 2018",1,2018,Aug,2018-08-01
"Aug 18, 2018",1,2018,Aug,2018-08-01
"Aug 18, 2018",1,2018,Aug,2018-08-01
"Aug 17, 2018",1,2018,Aug,2018-08-01
"Aug 16, 2018",1,2018,Aug,2018-08-01
"Aug 16, 2018",1,2018,Aug,2018-08-01
"Aug 15, 2018",1,2018,Aug,2018-08-01
"Aug 16, 2018",1,2018,Aug,2018-08-01
"Sep 16, 2018",0,2018,Sep,2018-09-01
"Aug 14, 2018",1,2018,Aug,2018-08-01
"Aug 14, 2018",1,2018,Aug,2018-08-01
"Aug 30, 2018",0,2018,Aug,2018-08-01
"Aug 10, 2018",1,2018,Aug,2018-08-01
"Aug 14, 2018",1,2018,Aug,2018-08-01
"Aug 14, 2018",1,2018,Aug,2018-08-01
"Aug 27, 2018",1,2018,Aug,2018-08-01
"Aug 11, 2018",1,2018,Aug,2018-08-01
"Aug 10, 2018",1,2018,Aug,2018-08-01
"Aug 9, 2018",1,2018,Aug,2018-08-01
"Aug 23, 2018",1,2018,Aug,2018-08-01
"Aug 23, 2018",1,2018,Aug,2018-08-01
"Aug 7, 2018",1,2018,Aug,2018-08-01
"Aug 22, 2018",0,2018,Aug,2018-08-01
"Aug 8, 2018",1,2018,Aug,2018-08-01
"Aug 6, 2018",1,2018,Aug,2018-08-01
"Aug 7, 2018",1,2018,Aug,2018-08-01
"Aug 5, 2018",1,2018,Aug,2018-08-01
"Aug 5, 2018",1,2018,Aug,2018-08-01
"Aug 6, 2018",1,2018,Aug,2018-08-01
"Aug 5, 2018",1,2018,Aug,2018-08-01
"Aug 3, 2018",1,2018,Aug,2018-08-01
"Sep 2, 2018",0,2018,Sep,2018-09-01
"Aug 3, 2018",1,2018,Aug,2018-08-01
"Aug 16, 2018",1,2018,Aug,2018-08-01
"Sep 2, 2018",0,2018,Sep,2018-09-01
"Jul 31, 2018",1,2018,Jul,2018-07-01
"Aug 15, 2018",1,2018,Aug,2018-08-01
"Jul 30, 2018",1,2018,Jul,2018-07-01
"Jul 30, 2018",1,2018,Jul,2018-07-01
"Aug 13, 2018",1,2018,Aug,2018-08-01
"Jul 30, 2018",1,2018,Jul,2018-07-01
"Jul 28, 2018",1,2018,Jul,2018-07-01
"Aug 11, 2018",1,2018,Aug,2018-08-01
"Jul 24, 2018",1,2018,Jul,2018-07-01
"Jul 24, 2018",1,2018,Jul,2018-07-01
"Jul 23, 2018",1,2018,Jul,2018-07-01
"Jul 23, 2018",1,2018,Jul,2018-07-01
"Jul 22, 2018",1,2018,Jul,2018-07-01
"Jul 26, 2018",1,2018,Jul,2018-07-01
"Aug 5, 2018",1,2018,Aug,2018-08-01
"Jul 22, 2018",1,2018,Jul,2018-07-01
"Aug 3, 2018",1,2018,Aug,2018-08-01
"Aug 5, 2018",0,2018,Aug,2018-08-01
"Jul 30, 2018",1,2018,Jul,2018-07-01
"Aug 4, 2018",0,2018,Aug,2018-08-01
"Jul 19, 2018",1,2018,Jul,2018-07-01
"Aug 3, 2018",0,2018,Aug,2018-08-01
"Jul 18, 2018",1,2018,Jul,2018-07-01
"Jul 18, 2018",1,2018,Jul,2018-07-01
"Jul 17, 2018",1,2018,Jul,2018-07-01
"Jul 18, 2018",1,2018,Jul,2018-07-01
"Jul 18, 2018",1,2018,Jul,2018-07-01
"Aug 22, 2018",0,2018,Aug,2018-08-01
"Aug 20, 2018",0,2018,Aug,2018-08-01
"Jul 30, 2018",1,2018,Jul,2018-07-01
"Jul 13, 2018",1,2018,Jul,2018-07-01
"Jul 13, 2018",1,2018,Jul,2018-07-01
"Jul 27, 2018",1,2018,Jul,2018-07-01
"Jul 7, 2018",1,2018,Jul,2018-07-01
"Jul 9, 2018",1,2018,Jul,2018-07-01
"Jul 10, 2018",1,2018,Jul,2018-07-01
"Jul 9, 2018",1,2018,Jul,2018-07-01
"Jul 8, 2018",1,2018,Jul,2018-07-01
"Jul 9, 2018",1,2018,Jul,2018-07-01
"Jul 5, 2018",1,2018,Jul,2018-07-01
"Jul 5, 2018",1,2018,Jul,2018-07-01
"Jul 6, 2018",1,2018,Jul,2018-07-01
"Jul 4, 2018",1,2018,Jul,2018-07-01
"Jul 5, 2018",1,2018,Jul,2018-07-01
"Jun 27, 2018",1,2018,Jun,2018-06-01
"Jul 2, 2018",1,2018,Jul,2018-07-01
"Aug 7, 2018",0,2018,Aug,2018-08-01
"Jul 1, 2018",1,2018,Jul,2018-07-01
"Jul 11, 2018",1,2018,Jul,2018-07-01
"Jul 11, 2018",1,2018,Jul,2018-07-01
"Jul 13, 2018",1,2018,Jul,2018-07-01
"Jun 21, 2018",1,2018,Jun,2018-06-01
"Jun 26, 2018",1,2018,Jun,2018-06-01
"Jul 9, 2018",1,2018,Jul,2018-07-01
"Jun 19, 2018",1,2018,Jun,2018-06-01
"Jun 22, 2018",1,2018,Jun,2018-06-01
"Jun 21, 2018",1,2018,Jun,2018-06-01
"Jun 21, 2018",1,2018,Jun,2018-06-01
"Jul 5, 2018",1,2018,Jul,2018-07-01
"Jun 20, 2018",1,2018,Jun,2018-06-01
"Jun 21, 2018",1,2018,Jun,2018-06-01
"Jun 21, 2018",1,2018,Jun,2018-06-01
"Jun 13, 2018",1,2018,Jun,2018-06-01
"Jun 19, 2018",1,2018,Jun,2018-06-01
"Jul 3, 2018",1,2018,Jul,2018-07-01
"Jun 18, 2018",1,2018,Jun,2018-06-01
"Jul 19, 2018",0,2018,Jul,2018-07-01
"Jun 17, 2018",1,2018,Jun,2018-06-01
"Jun 12, 2018",1,2018,Jun,2018-06-01
"Jun 14, 2018",1,2018,Jun,2018-06-01
"Jun 14, 2018",1,2018,Jun,2018-06-01
"Jun 12, 2018",1,2018,Jun,2018-06-01
"May 31, 2018",1,2018,May,2018-05-01
"Jun 25, 2018",0,2018,Jun,2018-06-01
"Jun 10, 2018",1,2018,Jun,2018-06-01
"Jun 10, 2018",1,2018,Jun,2018-06-01
"Jun 8, 2018",1,2018,Jun,2018-06-01
"Jun 6, 2018",1,2018,Jun,2018-06-01
"Jun 7, 2018",1,2018,Jun,2018-06-01
"Jun 7, 2018",1,2018,Jun,2018-06-01
"Jun 6, 2018",1,2018,Jun,2018-06-01
"Jun 6, 2018",1,2018,Jun,2018-06-01
"Jun 21, 2018",1,2018,Jun,2018-06-01
"Jun 4, 2018",1,2018,Jun,2018-06-01
"Jul 2, 2018",0,2018,Jul,2018-07-01
"Jul 6, 2018",0,2018,Jul,2018-07-01
"May 31, 2018",1,2018,May,2018-05-01
"May 31, 2018",1,2018,May,2018-05-01
"May 29, 2018",1,2018,May,2018-05-01
"May 29, 2018",1,2018,May,2018-05-01
"May 29, 2018",1,2018,May,2018-05-01
"May 29, 2018",1,2018,May,2018-05-01
"Jun 12, 2018",1,2018,Jun,2018-06-01
"May 23, 2018",1,2018,May,2018-05-01
"May 24, 2018",1,2018,May,2018-05-01
"Jun 11, 2018",1,2018,Jun,2018-06-01
"May 24, 2018",1,2018,May,2018-05-01
"May 20, 2018",1,2018,May,2018-05-01
"May 22, 2018",1,2018,May,2018-05-01
"May 25, 2018",1,2018,May,2018-05-01
"May 24, 2018",1,2018,May,2018-05-01
"May 25, 2018",1,2018,May,2018-05-01
"May 23, 2018",1,2018,May,2018-05-01
"May 23, 2018",1,2018,May,2018-05-01
"May 24, 2018",1,2018,May,2018-05-01
"May 22, 2018",1,2018,May,2018-05-01
"May 21, 2018",1,2018,May,2018-05-01
"May 19, 2018",1,2018,May,2018-05-01
"May 16, 2018",1,2018,May,2018-05-01
"May 17, 2018",1,2018,May,2018-05-01
"May 16, 2018",1,2018,May,2018-05-01
"Jun 17, 2018",0,2018,Jun,2018-06-01
"May 16, 2018",1,2018,May,2018-05-01
"May 14, 2018",1,2018,May,2018-05-01
"May 20, 2018",0,2018,May,2018-05-01
"May 14, 2018",1,2018,May,2018-05-01
"May 14, 2018",1,2018,May,2018-05-01
"May 15, 2018",1,2018,May,2018-05-01
"May 26, 2018",1,2018,May,2018-05-01
"May 13, 2018",1,2018,May,2018-05-01
"May 14, 2018",1,2018,May,2018-05-01
"May 12, 2018",1,2018,May,2018-05-01
"May 13, 2018",1,2018,May,2018-05-01
"May 13, 2018",1,2018,May,2018-05-01
"May 19, 2018",1,2018,May,2018-05-01
"May 25, 2018",1,2018,May,2018-05-01
"May 8, 2018",1,2018,May,2018-05-01
"May 6, 2018",1,2018,May,2018-05-01
"Jun 14, 2018",0,2018,Jun,2018-06-01
"May 9, 2018",1,2018,May,2018-05-01
"May 24, 2018",1,2018,May,2018-05-01
"May 8, 2018",1,2018,May,2018-05-01
"May 24, 2018",0,2018,May,2018-05-01
"May 6, 2018",1,2018,May,2018-05-01
"May 4, 2018",1,2018,May,2018-05-01
"May 7, 2018",1,2018,May,2018-05-01
"May 17, 2018",1,2018,May,2018-05-01
"May 17, 2018",1,2018,May,2018-05-01
"May 17, 2018",1,2018,May,2018-05-01
"May 1, 2018",1,2018,May,2018-05-01
"May 1, 2018",1,2018,May,2018-05-01
"Apr 30, 2018",1,2018,Apr,2018-04-01
"Apr 28, 2018",1,2018,Apr,2018-04-01
"Apr 26, 2018",1,2018,Apr,2018-04-01
"Apr 26, 2018",1,2018,Apr,2018-04-01
"Apr 26, 2018",1,2018,Apr,2018-04-01
"May 31, 2018",0,2018,May,2018-05-01
"May 9, 2018",1,2018,May,2018-05-01
"Apr 24, 2018",1,2018,Apr,2018-04-01
"May 9, 2018",0,2018,May,2018-05-01
"Apr 25, 2018",1,2018,Apr,2018-04-01
"Apr 16, 2018",1,2018,Apr,2018-04-01
"Apr 22, 2018",1,2018,Apr,2018-04-01
"Apr 23, 2018",1,2018,Apr,2018-04-01
"May 7, 2018",1,2018,May,2018-05-01
"May 4, 2018",1,2018,May,2018-05-01
"Apr 19, 2018",1,2018,Apr,2018-04-01
"May 2, 2018",1,2018,May,2018-05-01
"Apr 16, 2018",1,2018,Apr,2018-04-01
"Apr 16, 2018",1,2018,Apr,2018-04-01
"Apr 28, 2018",1,2018,Apr,2018-04-01
"Apr 13, 2018",1,2018,Apr,2018-04-01
"Apr 2, 2018",1,2018,Apr,2018-04-01
"Apr 12, 2018",1,2018,Apr,2018-04-01
"Apr 12, 2018",1,2018,Apr,2018-04-01
"Apr 5, 2018",1,2018,Apr,2018-04-01
"Apr 8, 2018",1,2018,Apr,2018-04-01
"Apr 5, 2018",1,2018,Apr,2018-04-01
"May 9, 2018",0,2018,May,2018-05-01
"May 11, 2018",0,2018,May,2018-05-01
"Apr 5, 2018",1,2018,Apr,2018-04-01
"Mar 28, 2018",1,2018,Mar,2018-03-01
"Apr 3, 2018",1,2018,Apr,2018-04-01
"Apr 2, 2018",1,2018,Apr,2018-04-01
"May 3, 2018",0,2018,May,2018-05-01
"Apr 3, 2018",1,2018,Apr,2018-04-01
"Mar 27, 2018",1,2018,Mar,2018-03-01
"Mar 28, 2018",1,2018,Mar,2018-03-01
"Mar 28, 2018",1,2018,Mar,2018-03-01
"Apr 11, 2018",1,2018,Apr,2018-04-01
"Apr 10, 2018",1,2018,Apr,2018-04-01
"Apr 9, 2018",0,2018,Apr,2018-04-01
"Mar 26, 2018",1,2018,Mar,2018-03-01
"Mar 24, 2018",1,2018,Mar,2018-03-01
"Mar 25, 2018",1,2018,Mar,2018-03-01
"Mar 20, 2018",1,2018,Mar,2018-03-01
"Mar 23, 2018",1,2018,Mar,2018-03-01
"Apr 6, 2018",1,2018,Apr,2018-04-01
"Apr 6, 2018",0,2018,Apr,2018-04-01
"Mar 22, 2018",1,2018,Mar,2018-03-01
